case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_0,A,NONE,00:06.9,Variant 15,15,A,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,C,NONE,00:06.9,Variant 15,15,C,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,E,NONE,00:06.9,Variant 15,15,E,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,L,NONE,00:06.9,Variant 15,15,L,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,M,NONE,00:06.9,Variant 15,15,M,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,G,NONE,00:06.9,Variant 15,15,G,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,K,NONE,00:06.9,Variant 15,15,K,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,I,NONE,00:06.9,Variant 15,15,I,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,O,NONE,00:06.9,Variant 15,15,O,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,I9,NONE,00:06.9,Variant 15,15,I9,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,Q,NONE,00:06.9,Variant 15,15,Q,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,R,NONE,00:06.9,Variant 15,15,R,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,P,NONE,00:06.9,Variant 15,15,P,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,J,NONE,00:06.9,Variant 15,15,J,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,H,NONE,00:06.9,Variant 15,15,H,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,F,NONE,00:06.9,Variant 15,15,F,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,D,NONE,00:06.9,Variant 15,15,D,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_0,B,NONE,00:06.9,Variant 15,15,B,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_1,A,NONE,00:06.9,Variant 16,16,A,complete,NONE,2013-11-18T17:00:06.859+01:00
trace_1,C,NONE,00:06.9,Variant 16,16,C,complete,NONE,2013-11-18T17:00:06.859+01:00
