case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_0,A,NONE,30:02.3,Variant 29,29,A,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,C,NONE,30:02.3,Variant 29,29,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,U,NONE,30:02.3,Variant 29,29,U,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,W,NONE,30:02.3,Variant 29,29,W,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,Z,NONE,30:02.3,Variant 29,29,Z,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,X,NONE,30:02.3,Variant 29,29,X,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,AA,NONE,30:02.3,Variant 29,29,AA,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,I2,NONE,30:02.3,Variant 29,29,I2,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,I7,NONE,30:02.3,Variant 29,29,I7,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,V,NONE,30:02.3,Variant 29,29,V,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,D,NONE,30:02.3,Variant 29,29,D,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_0,B,NONE,30:02.3,Variant 29,29,B,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,A,NONE,30:02.3,Variant 78,78,A,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,C,NONE,30:02.3,Variant 78,78,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AC,NONE,30:02.3,Variant 78,78,AC,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AF,NONE,30:02.3,Variant 78,78,AF,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AE,NONE,30:02.3,Variant 78,78,AE,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AD,NONE,30:02.3,Variant 78,78,AD,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AG,NONE,30:02.3,Variant 78,78,AG,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AI,NONE,30:02.3,Variant 78,78,AI,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AJ,NONE,30:02.3,Variant 78,78,AJ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AH,NONE,30:02.3,Variant 78,78,AH,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,D,NONE,30:02.3,Variant 78,78,D,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AK,NONE,30:02.3,Variant 78,78,AK,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AS,NONE,30:02.3,Variant 78,78,AS,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AP,NONE,30:02.3,Variant 78,78,AP,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AV,NONE,30:02.3,Variant 78,78,AV,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AQ,NONE,30:02.3,Variant 78,78,AQ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AR,NONE,30:02.3,Variant 78,78,AR,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AU,NONE,30:02.3,Variant 78,78,AU,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AM,NONE,30:02.3,Variant 78,78,AM,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AN,NONE,30:02.3,Variant 78,78,AN,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AT,NONE,30:02.3,Variant 78,78,AT,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AP,NONE,30:02.3,Variant 78,78,AP,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,I5,NONE,30:02.3,Variant 78,78,I5,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AQ,NONE,30:02.3,Variant 78,78,AQ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,I3,NONE,30:02.3,Variant 78,78,I3,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AL,NONE,30:02.3,Variant 78,78,AL,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,C,NONE,30:02.3,Variant 78,78,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AC,NONE,30:02.3,Variant 78,78,AC,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AF,NONE,30:02.3,Variant 78,78,AF,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AE,NONE,30:02.3,Variant 78,78,AE,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AD,NONE,30:02.3,Variant 78,78,AD,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AG,NONE,30:02.3,Variant 78,78,AG,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AJ,NONE,30:02.3,Variant 78,78,AJ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AI,NONE,30:02.3,Variant 78,78,AI,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,AH,NONE,30:02.3,Variant 78,78,AH,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,D,NONE,30:02.3,Variant 78,78,D,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_1,B,NONE,30:02.3,Variant 78,78,B,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,A,NONE,30:02.3,Variant 79,79,A,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,C,NONE,30:02.3,Variant 79,79,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AC,NONE,30:02.3,Variant 79,79,AC,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AE,NONE,30:02.3,Variant 79,79,AE,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AF,NONE,30:02.3,Variant 79,79,AF,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AD,NONE,30:02.3,Variant 79,79,AD,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AG,NONE,30:02.3,Variant 79,79,AG,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AJ,NONE,30:02.3,Variant 79,79,AJ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AI,NONE,30:02.3,Variant 79,79,AI,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AH,NONE,30:02.3,Variant 79,79,AH,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,D,NONE,30:02.3,Variant 79,79,D,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AK,NONE,30:02.3,Variant 79,79,AK,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AM,NONE,30:02.3,Variant 79,79,AM,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AS,NONE,30:02.3,Variant 79,79,AS,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AU,NONE,30:02.3,Variant 79,79,AU,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AP,NONE,30:02.3,Variant 79,79,AP,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AV,NONE,30:02.3,Variant 79,79,AV,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AN,NONE,30:02.3,Variant 79,79,AN,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,I5,NONE,30:02.3,Variant 79,79,I5,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AQ,NONE,30:02.3,Variant 79,79,AQ,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,I3,NONE,30:02.3,Variant 79,79,I3,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AT,NONE,30:02.3,Variant 79,79,AT,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AL,NONE,30:02.3,Variant 79,79,AL,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,C,NONE,30:02.3,Variant 79,79,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,U,NONE,30:02.3,Variant 79,79,U,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,Z,NONE,30:02.3,Variant 79,79,Z,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,W,NONE,30:02.3,Variant 79,79,W,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,X,NONE,30:02.3,Variant 79,79,X,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,Y,NONE,30:02.3,Variant 79,79,Y,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,AA,NONE,30:02.3,Variant 79,79,AA,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,I7,NONE,30:02.3,Variant 79,79,I7,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,W,NONE,30:02.3,Variant 79,79,W,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,X,NONE,30:02.3,Variant 79,79,X,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,I2,NONE,30:02.3,Variant 79,79,I2,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,V,NONE,30:02.3,Variant 79,79,V,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,D,NONE,30:02.3,Variant 79,79,D,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_2,B,NONE,30:02.3,Variant 79,79,B,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,A,NONE,30:02.3,Variant 2,2,A,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,C,NONE,30:02.3,Variant 2,2,C,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,AC,NONE,30:02.3,Variant 2,2,AC,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,AE,NONE,30:02.3,Variant 2,2,AE,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,AF,NONE,30:02.3,Variant 2,2,AF,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,AD,NONE,30:02.3,Variant 2,2,AD,complete,NONE,2013-11-03T12:30:02.258+01:00
trace_3,AG,NONE,30:02.3,Variant 2,2,AG,complete,NONE,2013-11-03T12:30:02.258+01:00
