case:concept:name,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,time:timestamp
trace_0,A,NONE,09:26.3,Variant 24,24,A,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,C,NONE,09:26.3,Variant 24,24,C,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,J,NONE,09:26.3,Variant 24,24,J,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,K,NONE,09:26.3,Variant 24,24,K,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,I2,NONE,09:26.3,Variant 24,24,I2,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,E,NONE,09:26.3,Variant 24,24,E,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,H,NONE,09:26.3,Variant 24,24,H,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,F,NONE,09:26.3,Variant 24,24,F,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,I1,NONE,09:26.3,Variant 24,24,I1,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,D,NONE,09:26.3,Variant 24,24,D,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,M,NONE,09:26.3,Variant 24,24,M,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,R,NONE,09:26.3,Variant 24,24,R,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,V,NONE,09:26.3,Variant 24,24,V,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,U,NONE,09:26.3,Variant 24,24,U,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,T,NONE,09:26.3,Variant 24,24,T,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,S,NONE,09:26.3,Variant 24,24,S,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,N,NONE,09:26.3,Variant 24,24,N,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_0,B,NONE,09:26.3,Variant 24,24,B,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,A,NONE,09:26.3,Variant 174,174,A,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,C,NONE,09:26.3,Variant 174,174,C,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,E,NONE,09:26.3,Variant 174,174,E,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,G,NONE,09:26.3,Variant 174,174,G,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,J,NONE,09:26.3,Variant 174,174,J,complete,NONE,2013-11-03T19:09:26.261+01:00
trace_1,F,NONE,09:26.3,Variant 174,174,F,complete,NONE,2013-11-03T19:09:26.261+01:00
